DATACODE,RECTYPE,RECYEAR,RECMONTH,RECDAY,WATERSHED,DAYOFYEAR,TMAX,TMIN,TAVE,DHUMID,DSRAD,DPPT,SMAX,SMIN,S_AVE,WAVE
AWE01,2,2015,10,12,HQ01,285,25.95,7.671,19.22,37.59,1657,0,18.01,17.74,17.86,3.584
AWE01,2,2015,10,13,HQ01,286,28.59,4.05,15.2,50.85,1618,0,17.75,16.83,17.14,1.961
AWE01,2,2015,10,14,HQ01,287,25.41,4.699,15.2,51.29,1573,0,17.06,16.48,16.72,2.003
AWE01,2,2015,10,15,HQ01,288,26.61,5.742,15.61,47.78,1522,0,16.71,16.08,16.35,2.54
AWE01,2,2015,10,16,HQ01,289,19.3,-0.123,10.27,48.94,1581,0,16.44,15.68,15.95,1.667
AWE01,2,2015,10,17,HQ01,290,17.27,8.59,11.96,41.36,1035,0,15.72,15.3,15.44,3.054
AWE01,2,2015,10,18,HQ01,291,25.75,8.5,17.08,38.37,1428,0,15.58,15.17,15.34,4.122
AWE01,2,2015,10,19,HQ01,292,27.48,19.03,23.47,30.63,1010,0,15.93,15.44,15.65,5.755
AWE01,2,2015,10,20,HQ01,293,29.26,17.51,22.94,38.94,1339,0,16.58,15.92,16.11,5.097
AWE01,2,2015,10,21,HQ01,294,26.73,15.72,20.68,54.13,1083,0,17.11,16.58,16.79,2.501
AWE01,2,2015,10,22,HQ01,295,26.14,14.56,19.39,61.84,631,0,17.22,16.98,17.08,2.93
AWE01,2,2015,10,23,HQ01,296,25.77,12.67,19.17,70.38,818,1.3,17.44,17.22,17.29,3.955
AWE01,2,2015,10,24,HQ01,297,17.83,2.056,11.94,58.45,1047,0,17.4,16.58,16.95,3.524
AWE01,2,2015,10,25,HQ01,298,20.66,-1.34,9.55,58.87,1423,0,16.58,15.39,15.75,1.719
AWE01,2,2015,10,26,HQ01,299,18.49,2.093,10.97,55.07,1054,0,15.45,14.74,14.99,1.965
AWE01,2,2015,10,27,HQ01,300,19.53,6.722,12.32,68.72,716.9,0,14.9,14.6,14.75,1.504
AWE01,2,2015,10,28,HQ01,301,16.74,4.323,11.03,61.57,1307,0,14.9,14.63,14.73,3.638
AWE01,2,2015,10,29,HQ01,302,13.02,-2.707,4.305,55.23,1388,0,14.66,13.64,14.01,2.357
AWE01,2,2015,10,30,HQ01,303,12.86,-3.792,5.06,78.29,359.4,13.5,13.64,12.77,13.02,2.169
AWE01,2,2015,10,31,HQ01,304,16.02,5.776,9.74,86.6,878,0.3,13.06,12.82,12.89,2.188
AWE01,2,2015,11,1,HQ01,305,26.83,4.186,15.59,55.63,1302,0,13.16,12.65,12.87,3.162
AWE01,2,2015,11,2,HQ01,306,26.95,9.31,17.21,51.36,1300,0,13.69,13.16,13.33,3.088
AWE01,2,2015,11,3,HQ01,307,27.2,12.02,17.81,72.04,1238,0,14.28,13.68,13.84,4.554
AWE01,2,2015,11,4,HQ01,308,24.75,14.46,18.29,74.67,804,0,14.9,14.28,14.51,5.135
AWE01,2,2015,11,5,HQ01,309,24.73,5.411,17.3,64.17,1122,0,15.31,14.89,15.1,5.052
AWE01,2,2015,11,6,HQ01,310,18.27,0.629,9.22,62.87,1150,0,15.24,14.13,14.5,1.741
AWE01,2,2015,11,7,HQ01,311,17.11,0.279,8.35,58.38,1226,0,14.14,13.47,13.75,1.367
AWE01,2,2015,11,8,HQ01,312,17.91,-1.375,9.1,50.87,1221,0,13.48,12.6,12.86,3.037
AWE01,2,2015,11,9,HQ01,313,20,4.528,11.58,39.25,1187,0,12.72,12.34,12.5,3.29
AWE01,2,2015,11,10,HQ01,314,20.71,8.93,13.14,60.17,923,0,12.81,12.45,12.58,2.941
AWE01,2,2015,11,11,HQ01,315,22.18,4.835,13.41,67.22,1001,0.8,13.15,12.77,12.93,7.487
AWE01,2,2015,11,12,HQ01,316,16.88,-1.148,7.927,47.18,1169,0,12.99,12.19,12.45,4.645
AWE01,2,2015,11,13,HQ01,317,19.77,-4.438,7.676,50.73,1138,0,12.19,11.28,11.59,2.351
AWE01,2,2015,11,14,HQ01,318,21.54,8.36,13.43,37.83,1122,0,11.82,11.42,11.54,4.335
AWE01,2,2015,11,15,HQ01,319,15.53,8.57,12.54,59.23,369.5,0,12.04,11.73,11.82,4.585
AWE01,2,2015,11,16,HQ01,320,16.59,9.89,13.15,90.6,193.2,1,12.52,12.04,12.24,5.307
AWE01,2,2015,11,17,HQ01,321,18.05,7.637,12.62,84.2,312.7,24.4,13.11,12.66,12.95,3.564
AWE01,2,2015,11,18,HQ01,322,15.52,3.777,8.26,75.65,662.6,0.8,13.1,12.43,12.76,4.599
AWE01,2,2015,11,19,HQ01,323,11.68,-2.058,4.535,47.04,1080,0,12.43,11.42,11.9,2.407
AWE01,2,2015,11,20,HQ01,324,16.59,-0.499,8.14,53.71,512.6,0,11.42,10.7,10.92,5.037
AWE01,2,2015,11,21,HQ01,325,4.165,-5.02,0.093,65.79,993,0.3,10.89,10.09,10.54,4.091
AWE01,2,2015,11,22,HQ01,326,12.16,-3.345,3.893,50.54,1046,0,10.1,9.34,9.57,3.519
AWE01,2,2015,11,23,HQ01,327,20.97,-1.251,9.29,43.78,1013,0,9.47,9.11,9.29,2.073
AWE01,2,2015,11,24,HQ01,328,17.45,12.6,14.45,49.37,480.8,0,9.82,9.45,9.6,4.49
AWE01,2,2015,11,25,HQ01,329,20.56,11.12,15,65.06,447.2,0,10.7,9.81,10.17,4.294
AWE01,2,2015,11,26,HQ01,330,17.47,-1.853,4.287,93.6,58.63,42.7,11.09,10.09,10.74,3.194
AWE01,2,2015,11,27,HQ01,331,-1.579,-4.37,-3.558,89.4,98.5,3,10.09,8.52,9.27,0.447
AWE01,2,2015,11,28,HQ01,332,-0.52,-3.652,-2.122,92.6,88.1,11.4,8.52,7.658,8.04,0.447
AWE01,2,2015,11,29,HQ01,333,0.106,-0.232,-0.074,98.4,16.86,13,7.45,7.413,7.431,0.447
AWE01,2,2015,11,30,HQ01,334,1.947,-0.964,0.454,91,132.2,21.8,7.282,7.235,7.259,3.373
AWE01,2,2015,12,1,HQ01,335,6.662,-0.021,2.517,67.1,330.7,0,6.999,6.919,6.944,5.193
AWE01,2,2015,12,2,HQ01,336,9.69,-4.644,2.383,68.72,935,0,6.929,6.744,6.839,3.535
AWE01,2,2015,12,3,HQ01,337,12.08,-7.739,0.798,68.69,960,0,6.895,6.28,6.518,1.475
AWE01,2,2015,12,4,HQ01,338,16.94,-4.143,6.83,63.5,904,0,6.447,6.053,6.223,3.311
AWE01,2,2015,12,5,HQ01,339,13.09,3.347,7.856,64.34,736.7,0,7.056,6.447,6.724,4.335
AWE01,2,2015,12,6,HQ01,340,13.21,-1.046,5.868,67.68,923,0,7.399,7.056,7.233,2.745
AWE01,2,2015,12,7,HQ01,341,15.14,-2.297,6.177,66.84,844,0,7.391,6.961,7.136,2.895
AWE01,2,2015,12,8,HQ01,342,13.03,0.449,6.85,67.88,553.5,0,7.302,7.054,7.169,2.125
AWE01,2,2015,12,9,HQ01,343,20.41,1.537,10.6,59.12,804,0,7.491,7.105,7.246,3.094
AWE01,2,2015,12,10,HQ01,344,17.91,6.8,12.11,46.55,783.8,0,8.22,7.491,7.862,4.019
AWE01,2,2015,12,11,HQ01,345,17.85,4.854,10.88,54.31,730.8,0,8.5,8.15,8.26,2.974
AWE01,2,2015,12,12,HQ01,346,7.918,2.084,5.464,89.7,142.1,4.6,8.5,8.21,8.32,2.109
AWE01,2,2015,12,13,HQ01,347,8.36,3.708,5.87,99.3,59.33,55.1,8.35,8.25,8.31,3.161
AWE01,2,2015,12,14,HQ01,348,4.528,1.947,3.227,91.8,263.6,0,8.31,7.998,8.17,4.058
AWE01,2,2015,12,15,HQ01,349,16.53,1.134,7.161,73.32,761.5,0,8.12,7.9,7.977,4.567
AWE01,2,2015,12,16,HQ01,350,5.392,-4.404,0.232,63.8,888,0,8.13,7.248,7.712,5.149
AWE01,2,2015,12,17,HQ01,351,-0.157,-7.665,-3.523,78.36,192.6,0,7.248,6.177,6.636,1.954
AWE01,2,2015,12,18,HQ01,352,6.613,-7.904,-1.87,72.62,876,0,6.18,5.44,5.699,3.015
AWE01,2,2015,12,19,HQ01,353,12.6,-6.073,3.602,69.24,853,0,5.443,5.064,5.224,2.509
AWE01,2,2015,12,20,HQ01,354,14.93,9.14,11.95,67.25,374.6,0,6.424,5.266,5.721,5.753
AWE01,2,2015,12,21,HQ01,355,12.11,-2.808,-0.072,85.8,294.2,1.3,6.779,6.424,6.669,3.413
AWE01,2,2015,12,22,HQ01,356,12.58,-1.682,6.097,68.6,622,0,6.555,6.134,6.289,3.677
AWE01,2,2015,12,23,HQ01,357,11.69,0.287,6.584,83.8,202,3,6.871,6.344,6.659,3.752
AWE01,2,2015,12,24,HQ01,358,8.75,-5.498,3.055,77.98,810,0,6.87,6.653,6.737,2.832
AWE01,2,2015,12,25,HQ01,359,7.388,-6.889,-0.472,84.5,381.6,0,6.723,5.996,6.239,3.244
AWE01,2,2015,12,26,HQ01,360,8.73,-1.148,5.171,74.83,240.1,7.4,6.387,6.001,6.184,4.033
AWE01,2,2015,12,27,HQ01,361,-1.046,-4.78,-2.985,78.89,200,0.3,6.353,5.537,5.973,6.008
AWE01,2,2015,12,28,HQ01,362,-3.56,-6.754,-5.439,84.6,199.6,1.8,5.538,4.795,5.138,4.858
AWE01,2,2015,12,29,HQ01,363,0.655,-11.28,-5.209,75.22,864,0,4.805,4.287,4.518,1.574
AWE01,2,2015,12,30,HQ01,364,-0.331,-7.436,-3.079,79.7,457.5,0,4.306,4.064,4.155,1.443
AWE01,2,2015,12,31,HQ01,365,4.669,-6.752,-1.676,72.66,889,0,4.088,3.989,4.044,2.575
AWE01,2,2016,1,1,HQ01,1,5.794,-8.69,-1.454,61.92,931,0,4.037,3.674,3.818,3.396
AWE01,2,2016,1,2,HQ01,2,7.996,-7.533,-0.382,60.54,924,0,3.686,3.501,3.59,2.281
AWE01,2,2016,1,3,HQ01,3,5.419,-8.01,-1.977,72.01,908,0,3.563,3.299,3.415,1.738
AWE01,2,2016,1,4,HQ01,4,-3.472,-9.31,-5.969,89.1,332.9,0,3.314,3.114,3.195,2.748
AWE01,2,2016,1,5,HQ01,5,6.477,-9.48,-0.852,73.23,770.5,0,3.124,2.988,3.052,3.541
AWE01,2,2016,1,6,HQ01,6,3.572,0.321,2.033,83.4,237.1,0.5,3.295,3.005,3.094,4.191
AWE01,2,2016,1,7,HQ01,7,6.049,2.459,4.309,97.1,122,7.4,3.928,3.286,3.577,1.427
AWE01,2,2016,1,8,HQ01,8,4.387,-1.08,1.04,89.6,146.4,0,4.24,3.928,4.15,3.805
AWE01,2,2016,1,9,HQ01,9,-0.943,-14.42,-6.947,73.28,579.1,0,4.236,3.749,4.054,5.281
AWE01,2,2016,1,10,HQ01,10,-3.445,-17.9,-10.8,65.8,971,0,3.759,3.086,3.375,3.429
AWE01,2,2016,1,11,HQ01,11,5.487,-1.375,0.717,65.73,9.95,0,2.869,2.796,2.825,2.32
AWE01,2,2016,1,12,HQ01,12,1.811,-6.547,-3.152,62.2,969,0,2.806,2.687,2.74,2.116
AWE01,2,2016,1,13,HQ01,13,12.6,-5.076,3.448,57.46,917,0,2.699,2.581,2.627,3.807
AWE01,2,2016,1,14,HQ01,14,14.29,2.118,7.044,53.11,983,0,2.931,2.584,2.669,3.813
AWE01,2,2016,1,15,HQ01,15,3.389,-9.21,-0.959,71.82,648,0,3.097,2.931,3.024,4.046
AWE01,2,2016,1,16,HQ01,16,3.781,-10.98,-3.862,67.22,899,0,3.098,2.766,2.915,2
AWE01,2,2016,1,17,HQ01,17,-6.456,-16.26,-12.51,59.15,737.6,0,2.779,2.539,2.666,3.759
AWE01,2,2016,1,18,HQ01,18,0.123,-16.74,-8.21,59.02,894,0,2.549,2.301,2.414,2.397
AWE01,2,2016,1,19,HQ01,19,-3.184,-5.533,-4.785,70.22,177.4,0.5,2.311,2.19,2.243,3.138
AWE01,2,2016,1,20,HQ01,20,-0.505,-5.669,-3.148,85.5,348.5,2.5,2.2,2.131,2.16,2.272
AWE01,2,2016,1,21,HQ01,21,-2.481,-6.487,-3.611,89.6,493.1,2.8,2.137,2.112,2.126,2.976
AWE01,2,2016,1,22,HQ01,22,-2.782,-7.778,-4.268,83.9,279.5,0,2.143,2.118,2.13,2.64
AWE01,2,2016,1,23,HQ01,23,0.547,-5.327,-3.364,85.1,596.4,0,2.143,2.116,2.129,2.515
AWE01,2,2016,1,24,HQ01,24,8.47,-6.923,1.48,76.25,880,0,2.144,2.104,2.124,2.631
AWE01,2,2016,1,25,HQ01,25,1.852,-3.801,-0.342,82.2,204.1,0,2.132,2.106,2.12,4.558
AWE01,2,2016,1,26,HQ01,26,4.431,-5.835,-0.493,71.61,1122,0,2.211,2.125,2.155,3.031
AWE01,2,2016,1,27,HQ01,27,11.46,-6.85,3.101,59.39,1035,0,2.211,2.117,2.161,2.917
AWE01,2,2016,1,28,HQ01,28,11.73,-2.605,3.936,64.05,1135,0,2.556,2.196,2.288,2.594
AWE01,2,2016,1,29,HQ01,29,20.68,-3.525,7.82,56.91,1165,0,2.969,2.459,2.59,2.839
AWE01,2,2016,1,30,HQ01,30,15.85,-2.206,5.818,70.18,887,0,3.364,2.967,3.074,1.659
AWE01,2,2016,1,31,HQ01,31,12.91,2.104,5.764,64.93,910,0,3.847,3.354,3.547,2.87
AWE01,2,2016,2,1,HQ01,32,8.82,1.694,5.038,64.56,380.5,1.5,4.068,3.837,3.909,3.543
AWE01,2,2016,2,2,HQ01,33,8.69,-1.285,3.532,82.5,511.6,9.9,4.326,4.068,4.183,5.899
AWE01,2,2016,2,3,HQ01,34,0.84,-8.59,-2.667,67.23,1150,0,4.316,3.728,4.019,5.513
AWE01,2,2016,2,4,HQ01,35,6.578,-9.03,-2.73,65.81,1281,0,3.73,3.086,3.341,2.884
AWE01,2,2016,2,5,HQ01,36,8.06,-7.676,-0.979,67.85,775.3,0,3.09,2.758,2.881,1.594
AWE01,2,2016,2,6,HQ01,37,10.09,-6.553,1.827,67.66,1273,0,2.798,2.627,2.715,2.908
AWE01,2,2016,2,7,HQ01,38,10.79,1.64,5.596,46.1,920,0,3.266,2.767,2.957,5.557
AWE01,2,2016,2,8,HQ01,39,3.898,-0.841,1.482,46.81,1065,0,3.301,3.163,3.225,7.886
AWE01,2,2016,2,9,HQ01,40,0.197,-8.43,-3.035,51.07,1259,0,3.183,2.83,3.002,4.731
AWE01,2,2016,2,10,HQ01,41,17.26,-8.22,3.805,52.01,1340,0,2.894,2.603,2.718,3.2
AWE01,2,2016,2,11,HQ01,42,6.26,-4.614,-0.471,69.78,896,0,3.027,2.829,2.905,2.282
AWE01,2,2016,2,12,HQ01,43,2.977,-5.434,-1.47,67.8,740.6,0,3.038,2.853,2.943,3.15
AWE01,2,2016,2,13,HQ01,44,-0.694,-8.53,-5.369,46.41,687.1,0,2.96,2.722,2.82,4.09
AWE01,2,2016,2,14,HQ01,45,13.37,-10.65,1.345,51.07,1403,0,2.755,2.509,2.619,2.542
AWE01,2,2016,2,15,HQ01,46,14.76,-0.746,6.949,51.9,1385,0,3.333,2.754,2.897,3.057
AWE01,2,2016,2,16,HQ01,47,11.22,-1.061,5.966,65.22,1014,0.8,4.037,3.323,3.688,4.789
AWE01,2,2016,2,17,HQ01,48,20.26,-0.636,9.23,52.91,1421,0,4.336,3.829,3.989,2.719
AWE01,2,2016,2,18,HQ01,49,25.41,9.04,17.06,43.01,1327,0,5.502,4.336,4.733,7.114
AWE01,2,2016,2,19,HQ01,50,22.22,11.81,16.63,24.92,1429,0,6.676,5.502,6.159,4.924
AWE01,2,2016,2,20,HQ01,51,24.4,1.66,13.21,35.32,1466,0,6.895,6.479,6.652,2.318
AWE01,2,2016,2,21,HQ01,52,14.22,-2.105,6.076,66.2,1486,0,6.925,6.572,6.744,2.407
AWE01,2,2016,2,22,HQ01,53,13.75,-2.788,5.581,67.07,1416,0,6.719,6.093,6.339,1.921
AWE01,2,2016,2,23,HQ01,54,11.63,0.649,5.615,61.45,971,0,6.369,6.187,6.289,3.172
AWE01,2,2016,2,24,HQ01,55,9.99,-4.579,3.097,61.73,1625,0,6.37,5.92,6.106,4.082
AWE01,2,2016,2,25,HQ01,56,3.401,-7.813,-0.354,69.92,597,0,6.05,5.508,5.786,4.273
AWE01,2,2016,2,26,HQ01,57,16,-10.3,2.893,54.28,1615,0,5.51,4.779,5.047,2.867
AWE01,2,2016,2,27,HQ01,58,24.52,-4.883,11.35,39.47,1693,0,5.413,4.732,4.981,4.146
AWE01,2,2016,2,28,HQ01,59,17.91,1.571,12.5,46.63,1555,0,6.525,5.413,5.965,5.661
AWE01,2,2016,2,29,HQ01,60,22.43,-2.242,11.18,47.87,1561,0,6.683,6.131,6.357,4.707
AWE01,2,2016,3,1,HQ01,61,8.3,-3.493,1.427,56.35,1484,0,6.755,6.402,6.557,3.874
AWE01,2,2016,3,2,HQ01,62,17.79,-3.674,9.12,44.96,1126,0,6.412,5.89,6.096,3.834
AWE01,2,2016,3,3,HQ01,63,13.71,0.014,7.404,59.92,1719,1.8,6.774,6.278,6.502,3.349
AWE01,2,2016,3,4,HQ01,64,21.93,-1.454,9.77,51.66,1495,0,6.764,6.286,6.525,3.29
AWE01,2,2016,3,5,HQ01,65,21.4,-3.323,9.53,48.87,1799,0,6.876,6.39,6.63,2.213
AWE01,2,2016,3,6,HQ01,66,23.05,10.56,16.89,39.88,893,0,7.667,6.876,7.124,6.014
AWE01,2,2016,3,7,HQ01,67,25.35,16.44,20.21,65.72,899,0.3,9.04,8.09,8.56,6.698
AWE01,2,2016,3,8,HQ01,68,17.47,7.773,13.87,77.12,419.3,2.3,9.58,9.04,9.38,3.146
AWE01,2,2016,3,9,HQ01,69,17.04,3.757,9.75,70.25,1365,0,9.58,9.14,9.33,1.677
AWE01,2,2016,3,10,HQ01,70,22.72,-1.148,11.18,56.39,1786,0,9.32,8.68,8.96,1.741
AWE01,2,2016,3,11,HQ01,71,23.09,2.138,13.45,49.07,1833,0,9.35,8.84,9.03,2.809
AWE01,2,2016,3,12,HQ01,72,17.89,9.39,12.44,83.7,494.6,1,9.53,9.28,9.35,2.71
AWE01,2,2016,3,13,HQ01,73,20.63,11.1,14.78,82.1,935,0,10.04,9.52,9.66,1.944
AWE01,2,2016,3,14,HQ01,74,27.55,8.11,17.6,62.52,1796,0.3,10.59,9.93,10.12,3.236
AWE01,2,2016,3,15,HQ01,75,18.73,5.673,13.14,58.8,1242,0,10.71,10.57,10.66,5.616
AWE01,2,2016,3,16,HQ01,76,17.6,-0.335,8.48,43.81,1827,0,10.66,9.94,10.19,4.159
AWE01,2,2016,3,17,HQ01,77,16.94,-1.866,8.42,41.02,1675,0,10.03,9.24,9.53,2.934
AWE01,2,2016,3,18,HQ01,78,9.51,-3.446,4.513,53.65,1147,2,9.48,9.03,9.27,4.048
AWE01,2,2016,3,19,HQ01,79,5.45,-6.501,0.885,58.42,1287,0,9.04,7.913,8.35,4.477
AWE01,2,2016,3,20,HQ01,80,9.82,-4.255,2.881,55.63,2074,0,7.919,7.445,7.653,3.277
AWE01,2,2016,3,21,HQ01,81,21.24,-0.144,11.49,36.53,2031,0,8.08,7.469,7.685,6.636
AWE01,2,2016,3,22,HQ01,82,26.78,10.95,18.04,37.28,1540,0,9.08,8.08,8.44,6.668
AWE01,2,2016,3,23,HQ01,83,27.75,4.762,18.6,45.44,1711,0.5,10.21,9.07,9.6,7.41
AWE01,2,2016,3,24,HQ01,84,11.42,-2.967,3.432,62.9,1730,1.3,10.23,9.41,9.79,5.616
AWE01,2,2016,3,25,HQ01,85,17.28,-6.501,7.297,47.27,1705,0,9.42,8.46,8.81,3.43
AWE01,2,2016,3,26,HQ01,86,11.49,1.449,7.175,72.91,604,5.6,8.94,8.82,8.88,3.487
AWE01,2,2016,3,27,HQ01,87,13.83,0.424,6.095,50.27,2199,0,8.91,8.44,8.64,3.9
AWE01,2,2016,3,28,HQ01,88,21.37,3.123,11.92,39.59,2140,0,9.03,8.43,8.65,4.631
AWE01,2,2016,3,29,HQ01,89,20.01,7.824,14.47,35.73,812,0,9.23,8.94,9.04,6.145
AWE01,2,2016,3,30,HQ01,90,27.44,12.72,19.63,53.22,1427,0.8,10.39,9.23,9.63,5.553
AWE01,2,2016,3,31,HQ01,91,16.44,4.202,10.27,59.04,1247,0.8,10.51,10.39,10.45,6.09
AWE01,2,2016,4,1,HQ01,92,12.31,-3.105,5.928,47.08,1945,0,10.4,9.63,9.89,6.049
AWE01,2,2016,4,2,HQ01,93,20.58,-2.865,9.83,39.39,2302,0,9.63,8.88,9.2,3.774
AWE01,2,2016,4,3,HQ01,94,28.31,8.91,18.78,27.69,2319,0,10.19,9.3,9.55,5.373
AWE01,2,2016,4,4,HQ01,95,21.15,6.562,15.01,35.72,2296,0,10.73,10.14,10.34,3.214
AWE01,2,2016,4,5,HQ01,96,30.53,8.34,18.39,38.11,1757,0.8,11.12,10.45,10.67,6.366
AWE01,2,2016,4,6,HQ01,97,19.02,9.11,13.52,45.15,2308,3.8,11.25,11.06,11.17,5.931
AWE01,2,2016,4,7,HQ01,98,19.41,2.802,13.58,33.18,2355,0.3,11.2,10.86,11.02,6.111
AWE01,2,2016,4,8,HQ01,99,20.39,-1.566,10.06,41.17,2425,0,11.08,10.27,10.6,4.038
AWE01,2,2016,4,9,HQ01,100,21.38,0.164,11.43,34.55,2222,0,10.71,10.25,10.49,5.086
AWE01,2,2016,4,10,HQ01,101,24.01,11.58,17.55,55.91,1666,0.8,11.61,10.69,11.02,4.372
AWE01,2,2016,4,11,HQ01,102,16.57,3.907,10.76,33.97,2047,0,11.64,11.28,11.44,3.948
AWE01,2,2016,4,12,HQ01,103,19.87,1.019,11,30.11,2353,0,11.41,10.58,10.93,3.134
AWE01,2,2016,4,13,HQ01,104,24.86,6.269,15.92,42.13,2333,0,11.62,10.8,11.09,3.545
AWE01,2,2016,4,14,HQ01,105,24.23,6.85,16.05,54.53,2439,0.5,12.21,11.48,11.72,3.381
AWE01,2,2016,4,15,HQ01,106,25.28,10.91,18.22,54.44,2185,0.8,12.72,12.07,12.27,5.018
AWE01,2,2016,4,16,HQ01,107,24.61,14.09,18.54,67.05,1547,1.3,13.19,12.71,12.84,5.651
AWE01,2,2016,4,17,HQ01,108,18.42,15.75,16.62,82.9,405.7,9.1,13.28,13.17,13.22,3.974
AWE01,2,2016,4,18,HQ01,109,16.4,10.32,14.18,88.2,826,16,13.32,13.26,13.29,2.887
AWE01,2,2016,4,19,HQ01,110,20.31,11.02,15.24,72.06,1766,0,13.58,13.14,13.29,2.676
AWE01,2,2016,4,20,HQ01,111,19.18,9.59,13.47,78,1920,29.5,13.61,13.26,13.43,4.257
AWE01,2,2016,4,21,HQ01,112,21.44,9.36,14.78,67.09,1736,0,13.47,13.02,13.21,4.492
AWE01,2,2016,4,22,HQ01,113,23.37,8.88,15.18,66.77,2161,0,13.44,12.88,13.12,2.086
AWE01,2,2016,4,23,HQ01,114,28.66,9.93,20.03,52.99,2554,0,13.99,13.24,13.49,4.294
AWE01,2,2016,4,24,HQ01,115,16.4,13.32,14.94,96.4,0,43.2,14.58,14.47,14.55,3.904
AWE01,2,2016,4,25,HQ01,116,26.16,14.02,19.55,67.45,2508,0,15.01,14.3,14.52,2.701
AWE01,2,2016,4,26,HQ01,117,18.64,14.49,15.89,90.8,1.239,74.4,15.52,15.3,15.47,5.065
AWE01,2,2016,4,27,HQ01,118,17.62,7.498,13.34,75.61,1492,7.4,15.5,14.82,15.18,5.658
AWE01,2,2016,4,28,HQ01,119,15.68,5.021,10.19,71,2017,0,14.83,13.67,14.04,4.255
AWE01,2,2016,4,29,HQ01,120,10.64,7.518,9.08,86.3,356.2,12.4,13.85,13.09,13.51,4.831
AWE01,2,2016,4,30,HQ01,121,16.77,10.06,12.21,81.3,1576,4.8,13.09,12.81,12.92,4.042
AWE01,2,2016,5,1,HQ01,122,13.37,8.1,9.72,80,871,0,13.07,12.79,12.9,3.466
AWE01,2,2016,5,2,HQ01,123,18.22,8.13,11.77,68.83,1425,0,12.8,12.48,12.62,2.43
AWE01,2,2016,5,3,HQ01,124,22.7,5.192,14.69,61,2588,0,13.17,12.41,12.7,1.829
AWE01,2,2016,5,4,HQ01,125,22.13,7.729,15.46,51.61,2820,0,13.53,12.93,13.16,3.122
AWE01,2,2016,5,5,HQ01,126,27.11,4.106,16.38,54.92,2792,0,13.77,12.99,13.33,1.482
AWE01,2,2016,5,6,HQ01,127,29.59,9.09,20.59,46.94,2671,0,14.32,13.54,13.81,3.01
AWE01,2,2016,5,7,HQ01,128,30.94,15.79,22.79,47.99,2527,0,15.22,14.32,14.56,3.296
AWE01,2,2016,5,8,HQ01,129,22.22,16.96,19.17,75.11,1158,0.5,15.33,15.17,15.24,4.968
AWE01,2,2016,5,9,HQ01,130,26.36,12.6,19.74,72.52,1636,1.8,15.85,15.32,15.47,3.797
AWE01,2,2016,5,10,HQ01,131,30.44,10.61,21.05,63.43,2754,0,16.18,15.4,15.71,2.134
AWE01,2,2016,5,11,HQ01,132,22.67,12.7,17.67,73.37,1131,3.6,16.27,16.07,16.17,3.733
AWE01,2,2016,5,12,HQ01,133,23.22,9.82,16.7,50.61,2859,0,16.1,15.51,15.76,3.328
AWE01,2,2016,5,13,HQ01,134,27.41,7.489,17.26,51.35,2279,0,15.81,15.32,15.53,5.357
AWE01,2,2016,5,14,HQ01,135,16.47,5.488,10.17,46.62,2741,0,15.61,14.77,15.08,3.8
AWE01,2,2016,5,15,HQ01,136,19.27,4.851,11.88,59.33,1765,1,14.99,14.28,14.55,1.778
AWE01,2,2016,5,16,HQ01,137,12.57,9.15,10.63,92.3,366.1,11.7,14.53,14.11,14.29,3.664
AWE01,2,2016,5,17,HQ01,138,18.03,7.929,12.35,79.45,1819,1,14.22,13.84,13.99,3.468
AWE01,2,2016,5,18,HQ01,139,21.79,4.646,13.93,69.03,2311,0,14.23,13.69,13.97,1.36
AWE01,2,2016,5,19,HQ01,140,19.83,7.35,13.79,71.93,1577,1.3,14.29,13.95,14.13,2.377
AWE01,2,2016,5,20,HQ01,141,19.91,11.56,14.68,84.1,1090,0.8,14.49,14.18,14.27,2.305
AWE01,2,2016,5,21,HQ01,142,21.84,10,17.24,70.29,1646,0,14.83,14.32,14.51,3.21
AWE01,2,2016,5,22,HQ01,143,28.58,14.97,22.08,64.57,2436,0,15.82,14.8,15.06,4.117
AWE01,2,2016,5,23,HQ01,144,23.83,18.51,20.68,75.8,1177,2.3,16.26,15.82,16.02,3.677
AWE01,2,2016,5,24,HQ01,145,27.94,15.06,21.61,75.03,2218,23.9,16.92,16.18,16.38,3.926
AWE01,2,2016,5,25,HQ01,146,27.71,15.65,20.99,78.62,1359,36.3,17.3,16.9,17.01,3.327
AWE01,2,2016,5,26,HQ01,147,29.29,14.52,20.23,85.4,1079,51.3,17.45,17.07,17.24,3.856
AWE01,2,2016,5,27,HQ01,148,25.78,14.12,17.94,83.8,1556,21.3,17.41,16.95,17.15,2.718
AWE01,2,2016,5,28,HQ01,149,25.31,14.03,19.23,75.67,2565,2.8,17.52,16.92,17.14,3.168
AWE01,2,2016,5,29,HQ01,150,31.15,14.15,21.76,70.6,2130,0,17.9,17.26,17.51,2.018
AWE01,2,2016,5,30,HQ01,151,29.92,15.99,22.88,67.83,2784,0,18.48,17.7,17.96,2.828
AWE01,2,2016,5,31,HQ01,152,26.47,15.75,20.45,75.26,1920,0,18.69,18.25,18.43,2.179
AWE01,2,2016,6,1,HQ01,153,27.85,13.04,20.11,70.63,2690,0,18.76,18.19,18.46,1.697
AWE01,2,2016,6,2,HQ01,154,29.04,11.53,21.16,62.27,2685,0,18.83,18.2,18.52,1.735
